name,t_in,t_out,EStart,EEnd
2013002038,52,117,35.62259519999999,40.0
2014008944,34,117,48.03294775566241,60.0
2014003899,39,120,4.775,29.99999999446736
2012008951,26,33,25.847902800000004,28.7432174835009
2012008951,34,60,29.723193520000002,30.0
2012008951,64,122,25.986306040000002,30.0
2013006004,40,118,20.716946398244062,24.0
2012005518,32,36,54.077628795662406,56.1772786075971
2012005518,50,117,56.298517999999994,60.0
2013001958,40,126,21.81129759824406,24.0
2016002305,36,117,4.739418878244061,23.45733333157741
2014002275,124,143,29.446387039999998,30.0
2012009503,22,117,21.592427358244063,24.0
2013008963,33,38,54.447776995662394,57.00047853446256
2013008963,44,120,54.817925200000005,60.0
2013008963,122,132,58.519407199999996,60.0
2012000609,50,114,19.3682606605412,39.45122322889853
2016007845,52,118,20.716946399999998,24.0
2012001458,32,126,27.231935194467365,30.0
2012001376,38,117,26.73368353046735,30.0
2012001521,30,41,28.992113860541213,37.739012123421055
2012001521,53,118,36.7169458605412,40.0
2012001226,30,45,33.43389226054121,39.24728484817222
2012001226,55,117,37.811297599999996,40.0
2012001606,26,117,68.04765118327789,75.0
2012001048,1,118,58.519407199999996,60.0
2012001106,52,143,4.775,30.0
2016008020,30,143,57.03881439566243,60.0
2012001221,48,116,33.43389226054121,40.0
2012001387,36,39,24.158095794467364,26.606240350873986
2012001387,41,114,28.782051487999997,30.0
2012001245,32,117,20.588579674467358,29.457333327800686
2012001383,38,118,26.06934797846735,30.0
2016008925,40,117,14.49883711446736,29.45733332780068
2012001524,36,143,4.675,23.45733333157742
2016009166,40,117,19.075419598244057,23.47500674531853
2012001506,14,28,36.71694586054119,40.0
2012001506,53,117,38.3584732,40.0
2016008779,33,40,22.83521831446736,27.94799472245999
2016008779,45,125,25.32647663446736,30.0
2016007797,29,118,71.13758398327786,75.0
2016008504,46,114,18.927740794467354,29.999999994467334
2016008728,33,117,54.4477769956624,60.0
2016008162,39,117,71.13758398327786,75.0
2016007949,42,48,38.905648260541206,40.0
2016007949,62,117,35.62259519999999,40.0
2016007997,62,117,71.9100672,75.0
2012001467,25,117,66.85030222327788,75.0
2016009056,30,117,55.558221595662395,60.0
2012001723,39,117,63.155257583277866,75.0
2016008334,40,92,44.12064221999999,59.32488081812349
2016008334,94,118,58.51940719566239,60.0
2012001417,25,117,34.52824346054119,40.0
2012001417,138,143,34.528244,37.40087972941799
2012001282,39,118,21.972612074467346,29.99999999446738
2012000767,110,117,57.03881440000001,59.691810610993684
2012000767,122,139,54.817925200000005,59.97206602859958
2016009129,26,117,29.723193520000002,30.0
2016009129,118,138,29.723193520000002,30.0
2016008257,35,118,28.422203064,30.0
2012002021,8,132,25.01748335446736,30.0
2016008046,30,116,16.394259158244054,23.99999999824407
2016008669,22,143,4.775,29.99999999446736
2012001922,30,120,21.26412199824407,24.0
2012001148,18,143,48.89555399566239,60.0
2012001256,33,114,38.0848848605412,40.0
2016008838,26,117,50.82032463566241,60.0
2012000676,68,117,50.0059986,60.0
2012002184,33,120,14.872266449309198,39.99952601002506
2012000608,38,126,16.439261860541198,39.4570270231458
2012000969,40,118,14.498837114467362,29.999999994467352
2016007682,30,117,53.7074805956624,60.0
2012001279,2,6,20.99053419824406,23.195003164769258
2012001279,28,118,20.169770800000002,24.0
2016007931,27,117,57.03881439566239,60.0
2016007923,45,117,62.4793348,75.0
2012001797,46,117,4.75,40.0
2012002018,32,117,37.81129706054119,40.0
2012001899,50,112,28.843177595662397,59.26055243266288
2012001806,34,117,31.901874783277865,74.77308812755416
2012001200,40,117,27.96213626054119,40.0
2016008408,32,116,72.91429536,75.0
2012000636,30,120,8.952670998244061,23.999999998244064
2012001992,23,26,29.335664448,30.0
2012001992,37,117,27.0790479,30.0
2012001992,138,142,29.335664448,30.0
2012000771,43,117,29.16958056,30.0
2012000771,142,143,27.508741679999996,28.062342131331672
2012000740,67,143,36.716945860541216,40.0
2016009103,30,117,20.333923478244074,24.0
2016008455,39,117,59.55033598327787,74.95994176026537
2012001233,27,117,55.55822159566238,60.0
2012000778,18,32,59.2597036,60.0
2012000778,33,117,59.2597036,60.0
2012000778,118,143,59.2597036,60.0
2012001231,27,117,24.463870394467364,30.0
2016008995,38,117,18.37412783446736,30.0
2016008292,38,45,36.71694586054122,39.43699364976905
2016008292,58,132,38.3584732,40.0
2012001488,26,114,26.622960938467354,30.0
2012000529,14,124,20.716946398244062,24.0
2016008228,33,117,73.06879198327789,75.0
2016008220,34,117,38.358472660541196,40.0
2016008457,48,143,35.2161639956624,59.99999999566241
2012001687,0,117,21.811297599999996,24.0
2012001230,36,117,52.597035995662395,60.0
2016009106,22,135,22.084885400000005,24.0
2012001650,28,117,73.45503358327788,75.0
2016008738,26,117,19.4858013,23.524823500999396
2013000603,22,143,35.017482820541204,40.0
2014008991,36,129,21.14219263446736,30.0
2016005818,45,118,36.1697702605412,40.0
2012001503,20,117,15.87599286054119,40.0
2016000216,39,117,10.94219571446736,29.99999999446737
2014002528,20,44,58.001199715662395,60.0
2014002528,55,120,58.297318280000006,60.0
2013002440,30,34,16.052274408244077,20.256900592496375
2013002440,36,41,21.74290064824408,23.453810141686695
2013002440,50,105,18.829190580000002,23.56628211986618
2013002440,108,115,19.485801298244052,22.771072889415006
2016000215,15,117,50.585360995662406,60.0
2015000300,46,114,51.77627259566239,60.0
2016000152,36,118,54.07762879566239,60.0
2014001093,42,116,5.46888792125753,40.0
2013003601,64,143,43.34031803292958,60.0
2014004111,30,32,27.176573904,28.250008527913383
2014004111,42,117,27.508741679999996,30.0
2012004070,17,130,49.37835599566239,59.78973913033277
2016002931,32,117,20.169770798244073,23.83432639871911
2012004071,4,129,29.169580554467352,30.0
2014002752,9,23,17.90993557024408,23.533492886685508
2014002752,37,117,16.979737050244072,24.0
2014002752,121,143,18.924946308244067,24.0
2014008763,32,115,32.560020640541204,40.0
2013001262,26,115,4.75,39.67311418478116
2016008945,38,105,21.120305610467362,29.891466661134
2016000174,35,118,14.632353726244059,23.782933331577414
2015003308,40,117,4.775,29.99999999446736
2014008593,61,124,11.714239620541203,40.0
2012000759,38,46,69.66986590327788,73.15778563572995
2012000759,48,117,73.84127520000001,75.0
2015007559,40,123,31.327266200541196,40.0
2014001923,40,117,20.115053239999998,24.0
2013002508,38,117,19.07541959824406,24.0
2013002081,31,118,21.64714491824407,24.0
2013008953,24,143,30.8267614605412,40.0
2016000280,36,117,33.5143592605412,39.95740762636857
2015005532,24,118,23.68881225046736,29.782933327800677
2013002507,58,118,20.55279371824406,24.0
2015008310,35,120,68.94888159999999,75.0
2015008310,139,143,65.95068118,68.54277385192825
2012000533,28,118,51.48659139566241,60.0
2014000456,36,117,14.490088071999999,23.782933331577397
2013008076,30,117,69.74711422327789,75.0
2015001152,31,118,19.481353754467364,30.0
2013007211,8,9,27.2319352,27.761564590368412
2013007211,12,30,27.78554816,30.0
2013007211,30,117,29.446387039999998,30.0
2012008022,42,143,73.30053696,75.0
2013007980,37,118,63.41275198327788,75.0
2016002575,24,118,57.501499645662385,60.0
2012005248,122,143,33.433892260541214,39.73397807487215
2015004276,40,116,27.1413728605412,39.99954661654639
2015004276,117,122,39.3023505705412,40.0
2013000102,32,143,31.792365460541205,39.999999460541204
2013005697,22,38,35.841464900541204,39.93855818335237
2013005697,40,42,38.68677855999999,39.48886178113706
2013005697,45,124,38.68677855999999,40.0
2012000891,44,118,19.287589218467357,29.4573333278007
2013009144,2,18,37.811297599999996,40.0
2013009144,32,118,38.3584732,40.0
2014008694,26,35,53.70748059566241,57.94019925538339
2014008694,43,117,59.03761468,60.0
2014002384,40,117,47.78510939566239,60.0
2015001612,32,118,25.847902794467362,30.0
2016002642,24,118,19.075419598244064,23.475006745318492
2016008096,34,117,50.57021878327788,74.40504685861816
2015005720,38,116,20.673172350244073,23.826781290981984
2012003384,33,124,28.33916112,30.0
2014004885,30,118,67.03376698327789,75.0
2016004413,28,118,19.62259519824407,23.54811214111698
2014002034,37,143,48.340331695662385,60.0
2015001790,28,122,69.20637598327788,75.0
2012009133,30,114,39.179236599999996,40.0
2012009133,122,126,38.9056488,40.0
2016002207,45,118,24.463870399999998,30.0
2016002207,119,143,29.446387039999998,30.0
2013002805,34,116,56.29851799566241,60.0
2013002805,126,143,57.03881440000001,60.0
2012009110,46,118,35.02070150054121,40.0
2014001402,54,118,25.34965113046736,30.0
2014004771,40,118,35.92427359566241,59.44206469147649
2012007627,25,39,57.77911079566241,60.0
2012007627,54,118,54.447777,60.0
2014008527,2,15,39.12451904,40.0
2014008527,17,30,39.4528244,40.0
2014008527,31,41,39.7264122,40.0
2014008527,138,143,39.179236599999996,40.0
2016002554,30,44,45.129698399999995,55.353983520185125
2016002554,46,128,59.25970359566238,60.0
2016002554,132,134,57.408962599999995,58.27620866894499
2015006283,20,122,38.68677802054122,40.0
2012007613,44,118,72.6825504,75.0
2012005478,30,126,35.622594660541196,40.0
2014004726,26,118,38.3584726605412,40.0
2014008313,42,143,27.2319352,30.0
2012010095,30,42,35.622594660541196,39.710634061826234
2012010095,58,117,36.169770799999995,40.0
2012004735,27,37,20.716946399999998,23.85487145081109
2012004735,48,116,22.9056488,24.0
2012008552,32,119,37.75657950054121,40.0
2016003650,35,118,4.675,23.999999998244085
2014003626,50,118,35.56787764,40.0
2015001264,34,116,38.0848854,40.0
2016007276,41,125,28.892774074467358,30.0
2016007276,142,143,27.78554816,28.314213149276085
2015000812,40,118,16.2718905005412,40.0
2013001284,32,117,36.44335806054119,40.0
2013001255,38,43,32.5857700805412,36.00770143786885
2013001255,54,118,37.75658004,40.0
2012010050,3,15,35.8961824605412,39.84678127856042
2012010050,42,113,36.169770799999995,40.0
2012000926,38,115,34.5282434605412,39.9779121784878
2012001632,30,118,16.941434758244064,24.0
2015000807,43,116,49.40249609566239,60.0
2013001202,27,118,14.14095766735606,39.99971095882264
2015006990,8,58,71.137584,75.0
2015006990,59,120,73.068792,75.0
2013006420,46,116,33.07822812054121,40.0
2015005922,41,143,71.13758398327788,75.0
2013006419,50,122,53.8555398756624,60.0
2014003337,19,111,27.78554815446735,30.0
2015001968,33,118,43.343330995662406,59.999999995662414
2012004615,32,118,31.792365460541205,39.99996491337278
2013001217,32,112,70.55822158327788,75.0
2015000446,12,16,21.26412199824406,23.12417259050513
2015000446,28,118,13.658381159999998,24.0
2015000446,128,129,14.150839198244059,15.236172531577392
2013000729,34,117,52.54070909566239,60.0
2014004071,36,118,55.928369795662405,60.0
2015007714,36,117,14.424426998244083,23.99999999824407
2013002010,31,38,22.905648798244076,24.0
2013002010,40,118,23.4528244,24.0
2013002150,32,46,36.33070426054119,40.0
2013002150,56,118,36.3307048,40.0
2016002734,28,116,52.226887795662414,60.0
2012001144,45,56,36.6364794,40.0
2012001144,58,118,36.6364794,40.0
2014008946,28,116,27.785548154467367,30.0
2013008870,46,122,16.80464085824407,24.0
2015000282,33,118,55.29911785566241,60.0
2016003228,32,118,57.03881439566239,60.0
2015001347,36,118,33.433892260541185,40.0
2015001347,121,123,38.3584732,39.217142248339314
2015001347,132,134,38.905648799999994,39.76383402664358
2016002135,50,103,26.364793995662414,59.40652607674687
2012004054,37,118,54.8179251956624,60.0
2012004860,35,117,17.433892798244074,23.99999999824408
2012000713,38,118,67.2751679832779,75.0
2013001082,41,124,20.588579674467358,29.999999994467352
2013001082,127,143,29.44638703446735,30.0
2013006712,32,118,25.847902794467355,30.0
2012004131,32,143,35.71915506054121,40.0
2014000228,35,117,38.1396024205412,40.0
2012004960,37,38,62.949262063277885,63.80957626892874
2012004960,49,118,72.63105152,75.0
2015000203,36,51,18.801831798244063,23.828543874380358
2015000203,53,118,22.632060998244064,24.0
2015000226,28,117,67.27516798327787,75.0
2012002628,52,117,44.96071769566241,60.0
2013005998,48,117,4.775,30.0
2014003909,38,119,12.55308644624406,23.565866664910722
2012007267,30,118,16.94143475824405,23.99999999824407
2012010730,19,118,23.179236600000003,24.0
2013008965,27,116,23.910257434467344,29.99999999446737
2014006458,35,118,55.89135497566238,60.0
2016000113,22,118,37.264122,40.0
2012000659,29,33,73.45503358327788,74.9938148232105
2012000659,58,119,69.9788592,75.0
2013008215,27,62,33.787947060541214,40.0
2013008215,63,118,37.2480286,40.0
2013004390,4,40,36.7169458605412,40.0
2013004390,60,116,36.443358599999996,40.0
2013004390,132,143,35.6225952,39.56553376600936
2016007670,26,28,22.358473200000002,23.166903505250392
2016007670,40,118,22.358473200000002,24.0
2012001042,15,118,61.690758183277886,75.0
2014001082,32,118,70.36510078327787,75.0
2014006006,36,136,34.528244,40.0
2014006909,32,118,68.82013438327787,75.0
2014006909,130,138,73.84127520000001,75.0
2014000643,57,143,15.792366000000001,23.99999999824407
2014005645,33,118,16.751752180467346,30.0
2012003168,44,47,34.8018312605412,36.6863367758195
2012003168,60,118,39.179236599999996,40.0
2013008264,51,132,73.45503358327787,75.0
2014007638,20,118,27.92395139446736,30.0
2012001499,34,116,47.25402719566242,59.99999999566239
2012006188,50,118,35.62259466054119,40.0
2012001683,26,27,57.03881440000001,57.5061965710596
2012001683,42,118,55.558221599999996,60.0
2014006584,33,141,21.264122,24.0
2016000796,14,47,41.68666198327787,69.95813105812692
2016000796,66,114,71.13758398327788,75.0
2016001774,28,118,19.84146543824407,23.591963442210282
2012000996,46,117,21.26412199824408,24.0
2014006325,36,118,4.675,23.45733333157742
2016002089,28,117,33.43389226054121,39.68257976911951
2013004068,36,37,48.31619159566239,49.28232857542691
2013004068,38,41,58.519407199999996,59.71820925190144
2013004068,56,114,57.408962599999995,60.0
2012003899,11,118,19.6225952,24.0
2013004481,49,143,25.773433860541207,39.99998483975548
2016000907,33,38,15.792365998244062,20.848489688073144
2016000907,52,117,22.905648798244044,24.0
2014007379,42,132,18.528243999999997,23.999999998244057
2014007379,134,143,23.452824398244058,24.0
2013004018,39,118,63.065134543277885,75.0
2014006345,70,117,14.93818694,30.0
2013004520,26,117,20.892042592,23.90500599218406
2014007262,28,34,73.26191278327788,75.0
2014007262,38,118,73.45503360000001,75.0
2013008244,9,20,38.3584732,40.0
2016001136,38,118,33.9810678605412,39.816575055195905
2012003279,33,117,26.263112514467366,30.0
2016001334,36,118,66.03114816327788,75.0
2014005723,39,116,23.91025743446735,29.999999994467377
2014005796,46,143,4.775,29.99999999446736
2012002016,42,118,26.341970174467352,30.0
2016001820,31,38,68.82013438327787,72.15775524324144
2016001820,57,118,60.6285938,74.85283698176457
2014000230,38,118,73.45503358327788,75.0
2014000231,38,118,28.892774080000002,30.0
2016004750,7,14,17.981068398244073,22.889062720869898
2016004750,29,130,20.169770798244084,24.0
2016003845,29,115,13.083846778244062,23.565866664910736
2013005791,39,42,21.39324967446736,24.63406642151152
2013005791,59,114,21.783597834467365,29.891466661134
2013004834,6,42,51.56800958327789,73.06385111429451
2013004834,58,143,61.09530238327789,75.0
2016006571,28,118,72.52805375999999,75.0
2012000748,33,118,16.33954159824406,23.56586666491072
2012004717,43,50,62.86557638327788,67.7212451431088
2012004717,52,118,71.9100672,75.0
2014000751,70,124,66.28220520327785,75.0
2015008835,6,117,10.730991698244058,23.457333331577384
2012009024,34,118,69.59261758327789,75.0
2013008436,2,17,55.9283698,60.0
2013008436,29,118,55.891354979999996,60.0
2013008436,137,143,56.15045872,58.610389608104654
2014004198,33,117,38.35847266054119,40.0
2013007371,35,119,54.632851095662396,60.0
2013007900,37,118,14.698014798244058,24.0
2014002888,34,44,37.8112970605412,40.0
2014002888,52,120,37.9480915,40.0
2015008081,44,114,18.473526438244058,23.999999998244054
2012007415,35,118,16.077160360541185,39.782235064295435
2015007325,26,34,27.785548154467367,30.0
2015007325,35,118,29.72319352,30.0
2015002225,25,35,69.24500014327788,73.3300360823701
2015002225,45,143,70.5582216,75.0
2014005596,19,27,29.60366306054119,36.23446858215982
2014005596,71,143,14.250559460541204,39.561912511141
2012005789,32,118,70.86721486327788,75.0
2014000081,36,120,4.675,24.0
2016003617,4,119,36.8939732605412,40.0
2013007924,10,22,21.127328098244057,24.0
2013007924,31,39,22.9056488,24.0
2013007924,42,118,23.7264122,24.0
2014001532,43,46,65.73020158327786,67.72871133362165
2014001532,62,118,71.137584,75.0
2014003913,41,134,58.297318280000006,60.0
2014003913,140,143,55.85434016,57.36451434616172
2016003846,28,118,72.14181216,75.0
2012006709,6,8,59.259703595662394,60.0
2012006709,24,34,59.2597036,60.0
2012006709,44,50,58.149259,60.0
2012006709,52,118,55.7513424,60.0
2016000487,10,118,20.388641038244057,24.0
2015000940,37,40,66.30151728327787,68.18414249558839
2013004566,38,118,23.23755331446735,29.999999994467373
2016007222,26,40,19.896563474467364,28.597697337854548
2016007222,50,118,28.89277407446737,30.0
2012002025,52,122,67.36046300327786,75.0
2012006776,14,33,38.632060460541204,40.0
2012006776,68,119,10.0340892,39.87681686256413
2016006082,20,143,22.52262588,24.0
2013006241,41,118,35.76429078327787,74.72639879430484
2016000284,35,118,58.88955539566241,60.0
2016003496,58,143,7.639449558244058,23.457333331577377
2014000846,32,40,36.99053366054119,39.643358947321154
2014000846,42,52,39.4528244,40.0
2014000846,55,118,39.179236599999996,40.0
2016008789,42,120,22.526225040000003,29.999999994467366
2016008789,131,143,24.463870394467367,29.38773006044247
2012001466,29,115,38.75671199566241,59.99999999566239
2013004593,50,118,67.27516798327788,75.0
2013004593,120,140,71.137584,75.0
2013003795,28,118,38.5773429005412,40.0
2016001256,26,31,72.45080542327788,74.43821104692967
2016001256,38,118,72.91429536,75.0
2013003857,26,42,38.90564826054119,40.0
2013003857,68,117,35.458442520000006,40.0
2015000876,140,143,21.053971995662412,24.309971995662412
2016003744,34,120,52.59703599566242,60.0
2016000445,18,33,18.528243999999997,23.81821625640835
2016000445,40,118,22.90564879824406,24.0
2016001238,40,118,34.58296102054121,40.0
2014005851,8,11,37.537709799999995,38.87638725247504
2014005851,32,46,39.7264122,40.0
2014005851,58,116,38.9056488,40.0
2012008532,28,118,58.5194071956624,60.0
2012001209,28,34,21.537709798244066,23.99189741639511
2012001209,39,118,23.179236600000003,24.0
2014000047,120,143,21.5377098,24.0
2012006745,41,118,28.6573711405412,39.9996822637831
2015002810,14,143,29.446387039999998,30.0
2013000974,40,127,5.5,59.852680111172134
2014002818,33,118,21.40091589824406,24.0
2012002383,36,38,25.847902800000004,27.31376144319235
2012002383,41,120,29.16958056,30.0
2014000999,32,123,71.137584,75.0
2012004315,56,124,27.10918606054119,40.0
2014002773,68,118,19.6225952,24.0
2014002773,120,143,23.4528244,24.0
2013007450,14,114,18.528243999999997,24.0
2013007450,127,138,23.452824398244058,24.0
2015001448,26,117,57.03881440000001,60.0
2015001448,118,138,59.6298518,60.0
2013006768,35,119,23.954879660541224,39.999789443125124
2014002860,31,116,38.29000339566242,59.99955940529367
2012006550,38,39,20.169770798244073,20.963697775781014
2012006550,69,118,16.3395416,23.99999999824408
2016005287,126,143,22.358473200000002,24.0
2016000845,46,116,39.53563256,60.0
2016000845,118,132,58.96358503566242,60.0
2016000845,134,143,58.963585040000005,60.0
2015001792,33,118,53.33733239566239,60.0
2014006322,35,118,21.821334114467355,29.999999994467355
2012004215,26,118,25.57109631446737,30.0
2015006070,39,115,64.95771838327788,75.0
2015006072,22,143,72.29630878327788,75.0
2012004203,66,125,7.599889599999997,58.4260825726281
2012004203,140,143,59.037614675662425,60.0
2012004280,36,118,20.65295327446736,29.999999994467377
2012009063,27,30,51.30956399566241,53.474751175794644
2012009063,48,118,53.707480600000004,60.0
2012002164,37,118,25.017483354467355,29.90155112162995
2015006151,28,118,38.35847266054119,40.0
2012006285,9,25,53.337332395662415,59.2253759325611
2012006285,30,118,59.2597036,60.0
2014006548,28,117,61.67466478327788,75.0
2013001209,39,122,11.730772314467359,29.99999999446737
2013001209,124,143,29.16958055446737,30.0
2016001127,14,118,50.117043055662386,59.731209553846966
2016001128,36,46,4.675,15.528333333333332
2016001128,68,118,10.827132106666665,23.99999999824407
2013006570,31,118,50.57021878327787,74.96275710746431
2012009844,28,118,38.90564826054119,40.0
2014006082,29,30,19.722315460541203,20.807648793874538
2014006082,60,118,15.468177760541206,39.97586706865417
2013006585,32,120,36.115052700541206,40.0
2014006686,38,118,39.179236599999996,40.0
2016008962,3,132,28.892774080000002,30.0
2016008962,139,143,29.446387039999998,30.0
2016003826,27,119,58.6674664756624,60.0
2012004554,35,127,36.306564160541214,40.0
2012004554,139,143,39.4528244,40.0
2015006764,33,123,23.17923659824408,24.0
2015004555,43,143,28.89277407446736,30.0
2016003870,30,118,5.75,74.05309203094708
2012008938,35,118,20.588579674467358,29.999999994467352
2013009329,3,143,34.8018312605412,40.0
2015006532,53,112,38.85093070054119,40.0
2012002109,128,143,38.905648260541206,40.0
2012004446,32,118,10.730991698244065,23.45733333157739
2014006154,31,133,63.20353778327789,75.0
2013009280,56,143,73.60953022327789,75.0
2012006561,119,143,29.446387039999998,30.0
2015006507,27,118,70.75134238327789,75.0
2013009266,62,143,44.08362739566242,59.45733332899573
2013009267,62,122,28.23572406054119,39.45387848563847
2016004105,32,117,20.71694639824407,24.0
2013009271,38,44,19.18485471824408,22.379892014018356
2013009271,47,118,21.42827467824406,24.0
2013009311,24,143,59.25970359566238,60.0
2012001035,18,38,26.12470928,30.0
2012001035,48,124,23.237553319999996,30.0
2012006391,38,118,25.204166794467355,29.68842793028122
2012003255,60,116,26.124709274467364,30.0
2013008254,30,32,28.33916111446736,29.147267685763172
2013008254,34,118,28.83161916,30.0
2016006572,32,118,38.303755100541196,40.0
2016002506,46,118,20.652953274467357,29.782933327800706
2013007885,26,32,57.18687367566238,59.52650487588772
2013007885,42,117,59.777911079999996,60.0
2016006811,30,118,70.46166118327788,75.0
2012009740,33,118,26.119441960541188,39.99987151278597
2014007574,33,120,52.597035995662395,60.0
2012007642,18,118,38.3584732,40.0
2014008394,33,118,19.89618299824406,24.0
2016002461,36,118,27.23193519446736,30.0
2014008438,34,118,32.6678464205412,40.0
2015008364,32,117,20.77166395824408,24.0
2014000449,43,51,23.562259519999998,24.0
2014000449,54,118,23.534900739999998,24.0
2016006814,25,118,56.0249302,60.0
2012000063,31,118,67.27516798327787,75.0
2014001286,28,118,29.16958056,30.0
2012005283,43,107,65.73020158327789,75.0
2012002720,32,143,50.57021878327787,74.4573333166112
2012003394,29,41,22.9056488,24.0
2012003394,52,54,22.9056488,23.71332081252336
2012003394,61,125,22.57734344,24.0
2012003394,133,143,23.069801480000002,24.0
2012007825,18,118,21.81129759824407,24.0
2014008713,42,115,7.584731998244058,24.0
2014000356,32,118,57.77911079566239,60.0
2012007802,0,143,39.11303865277735,40.0
2016005743,35,143,31.792365460541205,39.999999460541204
2013005054,34,44,38.57734290054119,40.0
2013005054,56,118,39.4528244,40.0
2012001164,45,123,18.650934314467357,30.0
2013002286,51,118,7.578675114467343,29.999999994467338
2013005612,59,143,35.622594660541196,40.0
2014008618,36,118,55.373147499999995,60.0
2014005300,12,42,29.446387039999998,30.0
2014005300,44,112,28.892774080000002,30.0
2014005300,113,143,29.446387039999998,30.0
2013005632,40,140,38.03016730054121,40.0
2013002268,42,118,13.9286914605412,39.99748682797692
2016006829,9,12,67.275168,69.07826729455034
2016006829,26,129,72.6825504,75.0
2015004778,48,126,4.675,23.999999998244085
2016006778,42,119,58.40836273566239,60.0
2016006778,120,143,59.33373324,60.0
2012007593,36,41,29.73241026054119,34.42077469829202
2012007593,61,119,38.9056482605412,40.0
2016007672,31,39,59.259703595662415,60.0
2016007672,47,118,57.7791108,60.0
2013005309,61,105,27.2319352,30.0
2014000536,36,118,27.619464266467364,30.0
2012007321,37,117,63.654152983277875,75.0
2015008686,25,118,31.765006680541205,39.99999946054119
2012002798,42,119,23.906599460541212,39.456771254829235
2015008636,34,118,21.69902427446736,29.457333327800697
2013005153,6,24,58.46885950327788,70.48861439131603
2013005153,32,116,74.15026846327788,75.0
2012003282,37,46,21.87975315646736,28.32497202503402
2012003282,51,143,28.48110490246734,30.0
2016006676,32,118,22.62278543446735,29.999999994467345
2016006664,32,118,19.55146237024408,23.535598684558487
2016006638,33,117,58.88955539566239,60.0
2012003290,30,118,14.698014798244069,24.0
2015008836,42,117,48.67024639566239,60.0
2012001707,38,118,28.89277407446736,30.0
2014000555,25,34,29.16958055446735,30.0
2014000555,43,118,28.615967600000005,30.0
2014008000,22,35,26.124709274467346,29.93872865651208
2014008000,43,118,29.16958056,30.0
2016002180,4,24,22.358473200000002,24.0
2016002180,37,112,22.9056488,24.0
2013000073,20,39,68.04765118327788,74.84950240400848
2013000073,53,118,73.068792,75.0
2014000549,36,116,21.373557118244058,24.0
2012010198,38,118,16.15967599446736,29.999999994467363
2016006596,30,118,29.723193520000002,30.0
2013002464,32,45,33.916694260541206,39.13317265422731
2013002464,48,118,39.4528244,40.0
2012005730,38,125,24.463870394467357,30.0
2012007250,2,10,38.9056488,40.0
2012007250,27,44,38.9056488,40.0
2012007250,48,126,38.9056488,40.0
2012005723,34,110,4.675,24.0
2016002413,24,143,73.45503360000001,75.0
2012005448,19,118,27.09353195446736,30.0
2014008131,14,118,31.431151682327087,59.457333328995745
2013002558,29,51,21.931676232,24.0
2013002558,57,118,18.747114240000002,23.999999998244064
2014008147,22,143,9.722316,29.999999994467377
2014008141,40,143,20.49807615824406,24.0
2012010201,28,118,65.73020158327787,75.0
2012007533,39,117,20.90072912706763,39.99922253799271
2014007733,34,42,71.7169464,74.7384107927024
2014007733,50,118,73.45503360000001,75.0
2014007733,120,143,74.6137584,75.0
2012002033,40,48,62.447148000000006,68.25523807415576
2012002033,54,143,72.6825504,75.0
2016001994,55,64,24.74067688,29.005850163061424
2016001994,70,143,24.463870399999998,30.0
2013002522,34,123,21.264121998244057,24.0
2015000281,36,120,34.801831260541206,40.0
2015000281,122,143,39.4528244,40.0
2013008162,48,66,4.675,21.949644744088726
2013008162,70,118,23.179236598244085,24.0
2013004809,42,141,4.675,23.45733333157742
2015007570,27,30,26.955128714467357,28.49180900255233
2015007570,54,116,27.2319352,30.0
2015000339,5,118,19.622595198244063,24.0
2012003482,39,118,73.45503358327788,75.0
2013001758,31,119,74.22751678327789,75.0
2012001529,32,118,6.63238319446735,29.457333327800697
2012006016,23,118,54.07762879566241,60.0
2012006991,36,118,52.5970359956624,60.0
2014003941,28,39,54.07762879566238,58.63934365565626
2014003941,50,118,55.558221599999996,60.0
2015007642,4,16,53.836227795662396,58.95284137654106
2015007642,29,119,57.03881440000001,60.0
2012003462,36,120,19.622595198244063,24.0
2014007238,37,42,21.39324967446735,26.250421631690134
2014007238,58,118,26.67832223446734,30.0
2016000169,26,118,5.653168809226687,29.99999999446735
2016007837,36,118,10.327427834467361,29.99999999446734
2012002563,36,39,35.62259466054121,37.323346629149384
2012002563,44,118,35.1076064,40.0
2014001651,26,40,60.805621200000004,70.19670476494615
2014001651,56,122,68.8201344,75.0
2014005754,34,118,25.515939460541198,40.0
2013003577,32,42,51.50268479566241,56.84089965382488
2013003577,51,143,54.8179252,60.0
2013008565,32,118,17.499553870244057,23.999999998244054
2012008307,4,118,18.01202633446736,30.0
2013001723,29,42,29.446387034467346,30.0
2013001723,43,118,29.446387039999998,30.0
2016006056,25,118,58.8895554,60.0
2016005550,44,45,66.50268480000001,67.18169742675218
2016005550,64,143,73.45503360000001,75.0
2012006990,32,118,49.265702195662385,59.58687395443259
2012007085,30,114,15.245190398244073,24.0
2013003301,22,30,57.2238885,60.0
2013003301,50,118,55.558221599999996,60.0
2013005763,10,16,37.537709799999995,39.92397114866162
2013005763,22,118,32.70003376,40.0
2012005194,32,117,37.537709260541206,40.0
2013003309,21,27,67.27516798327788,70.52985424329538
2013003309,30,34,73.068792,74.59162556954011
2013003309,37,118,73.068792,75.0
2014008871,36,116,70.26854039999999,75.0
2014008930,28,143,21.811297598244064,24.0
2013005787,24,118,57.52161639566242,60.0
